date,HOUST,HOUST_dt,UNRATENSA,UNRATENSA_dt,EMRATIO,EMRATIO_dt,UEMPMED,UEMPMED_dt,UMCSENT,UMCSENT_dt,USSLIND,USSLIND_dt,KCFSI,KCFSI_dt,IPMAN,IPMAN_dt,VIXCLS,VIXCLS_dt,DGS10,DGS10_dt
desc,Housing Starts: Total: New Privately Owned Housing Units Started,,Civilian Unemployment Rate NSA,,Civilian Employment-Population Ratio,,Median Duration of Unemployment,,University of Michigan: Consumer Sentiment,,Leading Index For United States,,Kansas City Financial Stress Index,,Industrial Production: Manufacturing (NAICS),,CBOE Volatility Index: NSA,,10-Year Treasury Constant Maturity Rate,
3/17/2013,890,1/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,11.3,3/14/2013,2.04,3/14/2013
3/18/2013,890,1/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,11.3,3/14/2013,2.04,3/14/2013
3/19/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.36,3/18/2013,1.96,3/18/2013
3/20/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,14.39,3/19/2013,1.92,3/19/2013
3/21/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,12.67,3/20/2013,1.96,3/20/2013
3/22/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.99,3/21/2013,1.95,3/21/2013
3/23/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.99,3/21/2013,1.95,3/21/2013
3/24/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.99,3/21/2013,1.95,3/21/2013
3/25/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.99,3/21/2013,1.95,3/21/2013
3/26/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.74,3/25/2013,1.93,3/25/2013
3/27/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,12.77,3/26/2013,1.92,3/26/2013
3/28/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,77.6,2/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.15,3/27/2013,1.87,3/27/2013
3/29/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,12.7,3/28/2013,1.87,3/28/2013
3/30/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,12.7,3/28/2013,1.87,3/28/2013
3/31/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,12.7,3/28/2013,1.87,3/28/2013
4/1/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,12.7,3/28/2013,1.87,3/28/2013
4/2/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.58,4/1/2013,1.86,4/1/2013
4/3/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,12.78,4/2/2013,1.88,4/2/2013
4/4/2013,917,2/1/2013,8.1,2/1/2013,58.6,2/1/2013,17.8,2/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,14.21,4/3/2013,1.83,4/3/2013
4/5/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.89,4/4/2013,1.78,4/4/2013
4/6/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.89,4/4/2013,1.78,4/4/2013
4/7/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.61,2/1/2013,97.9553,2/1/2013,13.89,4/4/2013,1.78,4/4/2013
4/8/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.9553,2/1/2013,13.89,4/4/2013,1.78,4/4/2013
4/9/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.9553,2/1/2013,13.19,4/8/2013,1.76,4/8/2013
4/10/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.9553,2/1/2013,12.84,4/9/2013,1.78,4/9/2013
4/11/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.9553,2/1/2013,12.36,4/10/2013,1.84,4/10/2013
4/12/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.9553,2/1/2013,12.24,4/11/2013,1.82,4/11/2013
4/13/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.9553,2/1/2013,12.24,4/11/2013,1.82,4/11/2013
4/14/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.9553,2/1/2013,12.24,4/11/2013,1.82,4/11/2013
4/15/2013,917,2/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.9553,2/1/2013,12.24,4/11/2013,1.82,4/11/2013
4/16/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,17.27,4/15/2013,1.72,4/15/2013
4/17/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.96,4/16/2013,1.75,4/16/2013
4/18/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,16.51,4/17/2013,1.73,4/17/2013
4/19/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,17.56,4/18/2013,1.72,4/18/2013
4/20/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,17.56,4/18/2013,1.72,4/18/2013
4/21/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,17.56,4/18/2013,1.72,4/18/2013
4/22/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,17.56,4/18/2013,1.72,4/18/2013
4/23/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,14.39,4/22/2013,1.72,4/22/2013
4/24/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.48,4/23/2013,1.74,4/23/2013
4/25/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,78.6,3/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.61,4/24/2013,1.73,4/24/2013
4/26/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.62,4/25/2013,1.74,4/25/2013
4/27/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.62,4/25/2013,1.74,4/25/2013
4/28/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.62,4/25/2013,1.74,4/25/2013
4/29/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.62,4/25/2013,1.74,4/25/2013
4/30/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.71,4/29/2013,1.7,4/29/2013
5/1/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.52,4/30/2013,1.7,4/30/2013
5/2/2013,1036,3/1/2013,7.6,3/1/2013,58.5,3/1/2013,18.1,3/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.52,4/30/2013,1.66,5/1/2013
5/3/2013,1036,3/1/2013,7.1,4/1/2013,58.6,4/1/2013,17.5,4/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.59,5/2/2013,1.66,5/2/2013
5/4/2013,1036,3/1/2013,7.1,4/1/2013,58.6,4/1/2013,17.5,4/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.59,5/2/2013,1.66,5/2/2013
5/5/2013,1036,3/1/2013,7.1,4/1/2013,58.6,4/1/2013,17.5,4/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.59,5/2/2013,1.66,5/2/2013
5/6/2013,1036,3/1/2013,7.1,4/1/2013,58.6,4/1/2013,17.5,4/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,13.59,5/2/2013,1.66,5/2/2013
5/7/2013,1036,3/1/2013,7.1,4/1/2013,58.6,4/1/2013,17.5,4/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.63,3/1/2013,97.1062,3/1/2013,12.66,5/6/2013,1.8,5/6/2013
5/8/2013,1036,3/1/2013,7.1,4/1/2013,58.6,4/1/2013,17.5,4/1/2013,76.4,4/1/2013,1.36,9/1/2012,-0.62,4/1/2013,97.1062,3/1/2013,12.83,5/7/2013,1.82,5/7/2013
