Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
3/16/2006,46.872559,44.446716,42.295456,54.596264,54.611446,53.195518
3/17/2006,47.036541,44.50304,42.326336,54.755177,54.939617,52.946384
3/20/2006,47.31889,44.24548,42.334045,54.755177,55.023773,52.394222
3/21/2006,46.927231,43.754482,42.148834,54.516811,54.476803,51.943066
3/22/2006,46.909016,44.10059,42.426651,54.737518,54.948029,52.279747
3/23/2006,46.899899,44.317917,42.226017,54.65807,54.729252,52.138344
3/24/2006,47.326332,44.447159,42.353111,54.591812,54.650013,52.139702
3/27/2006,47.399353,44.802544,42.182613,54.57415,54.321259,51.739704
3/28/2006,46.906296,44.503693,41.903625,54.273808,53.891327,51.529564
3/29/2006,47.828533,45.18214,42.136116,54.786156,53.984058,52.017666
3/30/2006,47.919834,45.432533,41.957867,54.680149,54.000908,51.522778
3/31/2006,47.718967,45.230621,41.717625,54.635994,53.739601,51.271946
4/3/2006,47.901577,45.529446,41.802868,54.450474,53.495132,51.414303
4/4/2006,48.056812,45.674847,41.833874,54.609474,53.579433,51.895626
4/5/2006,48.613804,46.183674,41.957867,54.847992,53.402416,52.30241
4/6/2006,48.741638,46.450218,41.779613,55.024651,53.065228,51.678703
4/7/2006,48.175503,45.804066,41.547127,54.671322,52.399277,50.905869
4/10/2006,48.01115,45.739464,41.516132,54.538815,52.171673,50.960094
4/11/2006,47.63678,45.456768,41.15963,54.097122,51.665894,50.42453
4/12/2006,47.56374,45.715225,41.15963,54.194294,52.028355,50.553337
4/13/2006,47.810268,45.812153,41.035645,54.273808,51.944057,50.261837
4/17/2006,47.344589,46.191753,40.880638,53.97345,51.674332,50.255054
4/18/2006,48.321606,47.508293,41.291367,54.582981,52.10424,51.217724
4/19/2006,48.385525,48.154449,41.430874,54.503471,51.960918,51.360085
4/20/2006,48.485966,47.637527,41.647884,54.432796,52.441414,51.800724
4/21/2006,47.992893,48.24329,41.632378,53.99995,52.314976,51.936325
4/24/2006,47.892441,48.283669,41.655624,53.9823,52.095795,52.295616
4/25/2006,47.84679,47.992901,41.640106,53.929302,51.708035,51.597355
4/26/2006,47.983757,47.912132,42.066364,54.088291,51.716469,51.19062
4/27/2006,48.385525,47.080227,42.089611,54.51231,51.539429,51.84819
4/28/2006,47.426754,47.492142,42.07412,54.423965,52.10424,52.010887
5/1/2006,47.034126,48.05751,41.988884,54.397469,51.6996,51.671913
5/2/2006,47.207607,48.429066,42.198128,54.397469,51.522575,52.336288
5/3/2006,47.116306,48.50983,42.004375,54.423965,51.008366,52.166813
5/4/2006,47.527214,48.937897,41.903625,54.671322,51.202251,52.261719
5/5/2006,47.855919,49.26907,42.198128,55.351509,51.826061,53.326073
5/8/2006,47.84679,49.51136,42.36861,55.466351,51.834465,52.939651
5/9/2006,47.664169,49.931355,42.523602,55.590015,51.404575,52.56002
5/10/2006,46.951962,49.907139,42.36861,55.616524,51.421417,52.898975
5/11/2006,45.801426,49.28521,41.888123,54.980492,51.117943,52.417645
5/12/2006,45.463585,48.122131,41.508373,54.344467,50.940933,51.841404
5/15/2006,45.36314,47.257904,41.818367,54.57415,51.632168,52.099014
5/16/2006,44.943127,47.136745,41.810619,54.238457,51.783897,51.800724
5/17/2006,44.459183,45.876766,41.361115,53.637794,51.126381,50.939785
5/18/2006,44.22176,45.327538,41.074383,53.664268,50.814457,51.075352
5/19/2006,44.413513,45.311367,41.120884,53.946964,50.806057,51.461765
5/22/2006,44.048275,44.374462,41.113121,53.584785,50.52787,51.766834
5/23/2006,43.463875,44.592548,41.18288,53.204918,50.190678,51.021107
5/24/2006,44.066544,44.22908,41.554871,53.134266,50.460438,51.244843
5/25/2006,44.504822,45.27906,41.779613,53.770275,50.924068,51.821068
5/26/2006,44.605255,45.933304,41.950108,54.061802,51.269672,52.30241
5/30/2006,43.646507,44.939835,41.268124,53.222607,50.511002,51.821068
5/31/2006,43.819984,45.497139,41.547127,53.62896,50.966217,52.688816
6/1/2006,44.623516,46.102921,41.841618,54.406307,51.708035,53.312515
6/2/2006,44.486561,46.466366,41.632378,54.273808,51.826061,53.881969
6/5/2006,43.591713,44.988308,41.027878,53.54945,51.033653,53.319302
6/6/2006,43.500401,44.552158,40.911633,53.372768,51.042068,53.265053
6/7/2006,42.84296,43.405235,40.903881,53.310932,51.337128,53.021004
6/8/2006,42.669476,43.21138,40.942638,53.363926,51.337128,53.237938
6/9/2006,42.432072,42.896393,40.989132,53.098927,51.067371,53.644699
6/12/2006,41.628536,41.8787,40.725628,52.365746,50.460438,53.617588
6/13/2006,41.491585,41.103321,40.353638,52.04771,50.25811,52.885426
6/14/2006,41.966389,41.684864,40.438896,52.286224,50.300247,52.61425
6/15/2006,43.135162,43.276005,40.849632,53.443439,51.008366,53.393871
6/16/2006,42.879486,43.025612,40.965885,53.204918,50.9072,53.400642
6/19/2006,42.76992,42.06448,40.748886,52.878098,50.468853,52.709152
6/20/2006,42.63295,42.06448,40.795391,52.851597,50.24968,52.756599
6/21/2006,43.473019,43.170998,41.120884,53.372768,50.620594,52.797268
6/22/2006,42.947487,43.076832,41.071812,52.985474,50.383957,52.611538
6/23/2006,42.828655,43.507095,41.001694,52.861656,50.536076,52.70031
6/26/2006,42.929192,43.750668,41.212002,53.091568,50.307911,52.993965
6/27/2006,42.225441,43.166122,40.884869,52.481415,49.733253,52.809582
6/28/2006,42.353394,43.2798,40.877079,52.552158,49.82621,53.110054
6/29/2006,43.651234,45.0415,41.655991,53.639824,50.705112,53.772472
6/30/2006,43.377033,45.39061,41.640423,53.630978,51.085384,53.984203
7/3/2006,43.888866,45.942665,41.796196,53.692883,51.296665,54.393967
7/5/2006,43.102848,45.447433,41.515793,53.197693,51.051586,54.175411
7/6/2006,43.157692,45.528625,41.975342,53.153465,51.279758,53.909073
7/7/2006,42.527054,44.98468,41.850716,52.667126,51.313564,54.250534
7/10/2006,41.951263,45.106464,42.05323,52.843971,51.448776,54.605648
7/11/2006,42.234573,45.122692,42.240173,52.852825,51.634686,54.988052
7/12/2006,41.302345,44.692406,41.874088,52.1012,51.271309,54.653446
7/13/2006,40.662556,43.377213,41.523586,51.287663,50.865658,54.482727
7/14/2006,40.516315,43.33662,41.196438,50.589085,50.367058,54.387115
7/17/2006,40.534584,42.638443,41.227596,50.93396,50.578342,54.496372
7/18/2006,40.708244,42.760208,41.360001,50.615616,50.55299,54.632954
7/19/2006,41.247505,44.083523,41.858517,51.623692,51.778358,55.438789
7/20/2006,40.717384,42.687141,41.648205,51.146194,51.736099,55.66415
7/21/2006,40.132454,41.745392,41.632629,50.606785,51.752995,55.746105
7/24/2006,40.854488,42.484169,42.04546,51.482204,52.733311,56.23782
7/25/2006,41.19265,43.247322,42.333641,51.933174,53.282604,56.599728
7/26/2006,41.201801,43.133656,42.349224,51.234612,53.578388,56.784142
7/27/2006,40.991581,42.167545,42.099972,50.819,53.206558,56.429008
7/28/2006,41.905537,42.873863,42.543941,51.411461,53.493889,56.756817
7/31/2006,41.805027,43.352844,42.294697,51.411461,53.375557,56.538277
8/1/2006,41.156101,42.979408,42.05323,50.863205,53.265724,57.077793
8/2/2006,41.521679,43.661373,42.411533,51.429161,53.671352,57.050461
8/3/2006,41.805027,43.766907,42.684151,51.685593,53.215019,56.8251
8/4/2006,41.576523,43.482754,42.684151,51.685593,53.172752,56.907074
8/7/2006,41.512539,43.628891,42.481632,51.437984,52.98682,56.196846
8/8/2006,41.384575,43.15802,42.614048,51.181553,52.978397,56.627079
8/9/2006,41.677063,43.206734,42.341438,50.482967,53.012188,56.722675
8/10/2006,41.868988,43.198627,42.652981,51.208088,52.978397,56.695354
8/11/2006,41.576523,42.711498,42.536163,51.057751,52.716412,56.586086
8/14/2006,42.006096,42.532883,42.567326,51.340721,52.800915,56.797791
8/15/2006,43.194256,43.26355,42.964554,51.968544,53.409378,57.200718
8/16/2006,44.053391,44.197189,43.182659,52.534485,53.831917,56.811432
8/17/2006,44.236176,44.018581,43.128128,52.958942,54.009396,56.592907
8/18/2006,44.428112,44.107876,43.416321,52.773232,53.958683,57.207535
8/21/2006,44.062515,44.132244,43.276115,52.419525,53.831917,57.296322
8/22/2006,44.071667,44.197189,43.400742,52.233841,53.984028,57.637779
8/23/2006,43.834023,43.969868,43.190434,51.862434,53.865719,57.036808
8/24/2006,44.04425,43.60453,43.377377,51.56179,54.288269,57.214367
8/25/2006,44.126511,43.791256,43.322857,51.51757,54.246006,57.26899
8/28/2006,44.592617,43.677597,43.579899,52.092354,54.710815,57.712891
8/29/2006,44.903381,43.88055,43.805779,52.384159,54.955864,57.801682
8/30/2006,45.314667,43.864334,43.945972,52.596382,54.947422,57.480686
8/31/2006,45.141006,44.115997,43.953773,52.667126,54.846012,58.115837
9/1/2006,45.214127,44.578751,44.140697,53.126926,55.082649,58.088486
9/5/2006,45.543163,44.895378,43.969337,53.286125,54.91362,57.576313
9/6/2006,44.601761,44.213413,43.720104,52.879337,54.550236,57.241695
9/7/2006,44.34584,43.645115,43.587681,52.799767,54.127686,57.187054
9/8/2006,44.656609,43.588299,43.797997,53.29496,54.609406,57.241695
9/11/2006,45.168423,42.175682,43.938187,53.719421,54.879822,57.070953
9/12/2006,46.000141,42.614067,44.366581,54.789368,55.522076,56.702175
9/13/2006,46.18293,43.174252,44.210812,54.851276,55.454472,56.893394
9/14/2006,46.31089,42.833263,44.327641,54.8778,55.386868,56.531471
9/15/2006,46.384014,42.946934,44.358803,55.001598,55.386868,56.688503
9/18/2006,46.511967,43.498985,44.187435,54.736317,55.353085,56.490459
9/19/2006,46.164654,43.052471,44.24197,54.842438,55.4207,56.599728
9/20/2006,46.996361,43.141773,44.436687,55.390675,55.733353,56.476826
9/21/2006,46.384014,42.898216,44.218594,54.815914,55.4207,56.292427
9/22/2006,46.054985,42.670895,44.210812,54.647888,54.955864,56.258289
9/25/2006,46.877552,42.833263,44.234177,55.293404,55.11644,56.948021
9/26/2006,47.114372,43.811668,44.46888,55.690754,55.355347,56.940464
9/27/2006,46.958927,43.746387,44.586239,55.566856,55.524792,57.662617
9/28/2006,47.187489,43.787189,44.500183,55.602261,55.448544,57.456299
9/29/2006,46.949776,43.52607,44.343708,55.363327,55.507832,57.002338
10/2/2006,46.702923,43.52607,44.241997,55.204014,55.177448,57.270603
10/3/2006,46.757774,42.865089,44.054245,55.858894,55.355347,57.531948
10/4/2006,47.553207,43.05278,44.672302,56.628819,55.804382,57.758907
10/5/2006,47.653809,43.803516,44.82095,56.690758,55.939911,57.607601
10/6/2006,47.58065,44.072796,44.594059,56.354473,55.795898,57.284355
10/9/2006,47.717796,44.40736,44.789639,56.646519,55.677292,57.236221
10/10/2006,47.800087,44.758244,44.656643,56.77042,55.57563,57.586979
10/11/2006,47.772667,44.317604,44.594059,56.77042,55.490898,57.772663
10/12/2006,48.513264,45.043854,44.75053,57.558044,55.889088,57.965248
10/13/2006,48.961266,45.476337,44.680111,57.389893,55.651871,57.972099
10/16/2006,49.125839,45.908821,44.836586,57.460682,55.694221,58.295368
10/17/2006,48.604694,45.541615,44.648827,57.195194,55.863659,58.598003
10/18/2006,48.248096,45.386581,44.813118,57.248306,56.388931,59.065678
10/19/2006,48.430965,46.039394,44.93829,57.186348,56.473644,59.382042
10/20/2006,48.421818,45.606888,45.032188,57.363342,56.719318,59.712189
10/23/2006,48.613823,45.753777,45.376419,58.089016,56.837902,59.891003
10/24/2006,48.330391,46.422905,45.392056,58.035904,56.651558,59.91851
10/25/2006,48.69611,46.439224,45.673702,57.841206,56.3381,60.441196
10/26/2006,48.824108,46.635082,45.955357,58.628819,56.634617,60.31741
10/27/2006,48.092667,46.471882,45.697174,58.115566,56.499058,60.01479
10/30/2006,48.549839,46.602436,45.728462,58.389893,56.177128,59.925396
10/31/2006,48.613823,46.651394,45.65023,58.19521,55.906017,60.042301
11/1/2006,48.184093,46.137306,45.485935,57.566875,55.533264,60.324284
11/2/2006,48.147537,46.324982,45.454647,57.363342,55.787411,59.987305
11/3/2006,48.06525,46.316818,45.360771,56.920845,55.55022,59.691559
11/6/2006,48.622963,46.94516,45.65023,57.752735,56.219482,59.595253
11/7/2006,48.906399,46.757477,45.642406,57.841206,56.541424,59.41642
11/8/2006,48.997829,46.724834,45.869286,58.133251,55.863659,60.042301
11/9/2006,49.125839,47.140995,45.58765,57.832367,54.474285,60.104202
11/10/2006,49.244701,46.741161,45.767582,58.0005,54.643715,60.386189
11/13/2006,49.774994,47.075714,45.603287,58.168659,54.736908,60.461857
11/14/2006,50.442444,47.010433,45.986629,58.743866,55.185913,60.620041
11/15/2006,50.533859,47.312366,46.174416,59.124424,55.482418,60.503113
11/16/2006,50.817303,46.961472,46.440411,59.292564,55.660339,60.571907
11/17/2006,50.607021,47.002281,46.549934,59.009357,55.855202,60.592525
11/20/2006,50.844749,47.671417,46.487343,59.089012,55.694221,60.592525
11/21/2006,50.844749,47.957005,46.409107,59.080166,55.643402,60.544388
11/22/2006,51.292747,48.601654,46.557758,59.354496,55.855202,60.743839
11/24/2006,51.164749,48.675098,46.456051,59.159809,55.617973,60.91576
11/27/2006,49.912151,47.875397,45.767582,58.177505,55.143555,60.283024
11/28/2006,50.076721,47.981491,45.939697,58.124401,55.312988,60.620041
11/29/2006,50.341873,48.626141,46.276123,58.584591,55.685757,61.493519
11/30/2006,50.488167,48.862789,46.369999,58.540329,55.914486,61.521004
12/1/2006,49.884701,48.511906,46.150944,58.434143,55.931435,61.775478
12/4/2006,50.652729,49.287113,46.659481,59.248299,55.787411,62.401356
12/5/2006,50.616165,49.401344,46.886349,59.673088,55.990746,62.614571
12/6/2006,50.479012,49.385029,46.956768,59.655392,56.10936,62.291302
12/7/2006,50.003567,49.556396,46.870697,59.496105,55.965336,62.016216
12/8/2006,50.058434,49.597198,46.792465,59.602283,56.10936,61.906166
12/11/2006,50.241299,49.482952,46.761181,59.947422,56.168644,62.119354
12/12/2006,49.957859,48.84647,46.745522,59.655392,56.050034,62.470139
12/13/2006,49.966999,49.001503,46.675098,59.938606,55.931435,62.697098
12/14/2006,50.55217,49.327904,46.761181,60.381054,56.134769,62.814011
12/15/2006,50.561306,49.56456,46.886349,60.257164,56.295723,62.703987
12/18/2006,50.232159,48.952549,46.745522,60.150982,56.253365,62.167515
12/19/2006,50.058434,49.327904,46.823769,60.142117,56.592262,62.511391
12/20/2006,50.134346,49.049252,46.905632,60.05151,56.638962,62.365406
12/21/2006,49.658783,48.383438,46.89777,59.864948,56.587997,62.130154
12/22/2006,49.366135,48.04641,46.75605,59.722847,56.248325,62.005585
12/26/2006,49.677082,48.556046,46.952866,59.900478,56.367203,62.365406
12/27/2006,49.997162,49.131451,47.189049,60.273598,56.613487,62.593727
12/28/2006,49.94228,48.901302,47.236282,60.140354,56.613487,62.358505
12/29/2006,49.795967,48.564266,46.984364,59.891613,56.316288,62.185497
1/3/2007,49.997162,48.145042,47.047344,60.264713,56.435158,62.399998
1/4/2007,50.820229,47.783363,47.165421,60.477936,57.038055,62.323875
1/5/2007,50.408707,47.413452,46.874146,60.060398,56.698399,61.223698
1/8/2007,50.59161,47.618961,47.039467,60.113689,56.868233,61.099133
1/9/2007,50.893387,47.528538,47.055214,60.424599,56.800289,61.168316
1/10/2007,51.350662,47.824459,47.385868,60.788815,56.859745,61.189072
1/11/2007,51.807938,48.35054,47.771633,61.543911,57.479633,61.292889
1/12/2007,52.018265,49.032814,47.622047,61.712719,57.768326,60.843128
1/16/2007,51.817066,48.975277,47.771633,62.023613,57.844765,60.974586
1/17/2007,51.195183,49.115013,47.795246,61.943676,58.24387,61.092213
1/18/2007,50.015453,48.835541,47.716526,62.192387,58.422184,60.974586
1/19/2007,50.198368,49.567123,47.834621,62.156857,58.447647,61.202915
1/22/2007,49.713661,49.147892,47.75589,61.766014,58.023079,61.182137
1/23/2007,49.722794,49.879475,47.873989,61.774887,57.768326,61.438187
1/24/2007,50.555023,50.48777,48.055061,62.192387,58.218384,61.839531
1/25/2007,50.033745,50.224716,47.685043,61.46397,57.717384,61.445103
1/26/2007,50.070316,50.306919,47.653545,61.197468,57.496609,61.472786
1/29/2007,50.189213,50.158962,47.75589,61.259651,57.573032,61.562737
1/30/2007,50.408707,50.438442,47.677177,61.384014,57.895714,61.784172
1/31/2007,50.600758,50.99741,48.007816,62.005859,58.082512,62.012512
2/1/2007,50.545872,51.449509,48.322727,62.139076,58.549568,62.483044
2/2/2007,50.600758,51.334431,48.409313,62.254593,58.498619,62.801327
2/5/2007,50.6922,51.096054,48.204632,62.201294,58.490101,63.424076
2/6/2007,50.536739,51.507065,48.196754,62.290127,58.354256,63.860004
2/7/2007,50.99398,51.490616,48.165264,62.592144,58.422184,63.949974
2/8/2007,51.021431,51.441288,47.897594,62.547745,58.447647,64.17141
2/9/2007,50.308094,51.202919,47.873989,61.899246,58.192905,64.136803
2/12/2007,50.079475,51.276894,47.834621,61.597221,57.997612,64.046829
2/13/2007,50.308094,52.304405,48.165264,62.112453,58.184406,64.545044
2/14/2007,50.975716,52.616776,48.36208,62.405613,58.473137,64.842583
2/15/2007,51.149467,52.855167,48.590405,62.663216,58.676933,64.524277
2/16/2007,51.003143,53.027767,48.684875,62.743195,58.490101,64.531219
2/20/2007,51.213486,53.142868,48.865944,63.249531,58.617496,64.814896
2/21/2007,51.149467,53.759357,48.676994,63.134048,58.405209,64.503525
2/22/2007,51.396381,53.6525,48.472313,62.93861,58.192905,64.634995
2/23/2007,51.28664,53.792236,48.464443,62.752052,58.057045,65.243904
2/26/2007,51.067162,54.005947,48.36208,62.343414,58.201405,66.669312
2/27/2007,48.780838,51.696114,46.787567,60.3269,56.647438,64.759529
2/28/2007,49.21981,51.975613,47.196938,60.522316,56.859745,64.814896
3/1/2007,48.98204,51.581047,47.173306,60.362427,56.545536,65.10553
3/2/2007,48.259563,50.635727,46.645828,59.776138,55.9851,64.116035
3/5/2007,47.884605,49.854816,46.244335,58.941113,55.662426,63.271847
3/6/2007,48.899727,50.939873,46.882015,59.927135,56.29081,64.081459
3/7/2007,48.634506,50.882332,46.75605,59.864948,56.171906,64.12989
3/8/2007,48.908878,51.507065,47.118202,60.273598,56.350246,64.192162
3/9/2007,48.854008,51.761887,47.267776,60.30912,56.528564,64.358192
3/12/2007,49.256397,52.090687,47.30714,60.415718,56.545536,64.980972
3/13/2007,48.259563,50.750797,46.480518,59.31419,55.730347,64.136803
3/14/2007,48.991184,51.161823,46.567101,59.234249,55.942638,64.448158
3/15/2007,48.927162,51.950947,46.921375,59.607353,56.019058,65.264671
3/16/2007,48.83572,51.457729,46.669445,59.482971,55.849232,64.856407
3/19/2007,49.201527,52.279743,46.992233,60.211395,56.443653,65.527603
3/20/2007,49.549053,52.633202,47.378014,60.646675,56.698399,66.427139
3/21/2007,50.390408,53.290825,47.873989,61.668266,57.386211,67.181366
3/22/2007,50.180069,53.274361,47.936966,61.561676,57.454151,67.250572
3/23/2007,50.024509,53.431808,48.02079,61.591896,57.298111,67.530396
3/26/2007,50.280735,53.778034,47.886349,61.574116,57.434547,67.836693
3/27/2007,49.93301,53.275211,47.577915,61.165401,57.033802,67.787971
3/28/2007,49.466343,52.821835,47.554176,60.605648,56.87178,67.781013
3/29/2007,49.338238,53.011429,47.688629,60.747791,56.820641,68.024643
3/30/2007,49.365688,52.961964,47.67281,60.685608,56.880302,67.600021
4/2/2007,49.374855,53.233994,47.957516,61.094337,57.17873,68.783417
4/3/2007,49.942165,53.728573,48.305492,61.840679,57.750027,68.839096
4/4/2007,50.198376,53.975857,48.447849,61.78738,58.099602,68.679024
4/5/2007,50.445419,54.041821,48.629742,62.062805,58.517395,68.853058
4/9/2007,50.390522,54.816666,48.590218,62.125019,58.517395,69.409935
4/10/2007,50.47287,54.462212,48.748383,62.222736,58.56004,69.681396
4/11/2007,50.033657,54.206673,48.526947,61.778488,58.52594,69.375114
4/12/2007,50.454567,54.651783,48.780014,62.116119,59.020454,69.117554
4/13/2007,50.582684,54.85788,48.795818,62.204987,59.753761,69.124527
4/16/2007,50.957836,55.566792,49.088444,62.711422,60.265324,69.611794
4/17/2007,51.14999,55.220592,49.333626,62.871357,60.504089,70.029488
4/18/2007,50.994434,54.866116,49.420612,62.720303,60.290916,70.18261
